SubSite,StreamName,SurveyDateTime,Year,dceType,Species,PitTagID,FishStatus,Tag2RecaptureType,Tag2Type
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007759CD7A,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077580174,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077594265,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007758818A,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077594A9D,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007758A0FC,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.00775983E8,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007759F8E3,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007758C117,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077588068,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007759C682,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077593D4C,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Dead,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077594EA2,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.00775988C0,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.00775A6144,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077597FB3,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,,Dead,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007759CD1C,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077599B67,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,3DD.00775A1252,Live,Non-Efficiency Recapture,Fin Clip
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,Non-Efficiency Recapture,Fin Clip
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077595B3E,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077586FFB,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077591974,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077591975,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.00775855A1,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.00775A11A0,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DA.1A19B32A3D,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,3DD.00775A6DD6,Live,Non-Efficiency Recapture,Fin Clip
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077591191,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077580934,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,3DD.0077474643,Live,Non-Efficiency Recapture,Fin Clip
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,Non-Efficiency Recapture,Fin Clip
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077583D3D,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3D9.1C2DEF047A,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007759D29C,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077595E18,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007759A074,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.00775A61D5,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.0077584512,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007747188C,Live,Non-Efficiency Recapture,Fin Clip
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Steelhead,,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007758D42B,Live,,
ThorMC,Lemhi River,6/12/2016,2016,Recapture,Chinook,3DD.007758804E,Live,,
