PITTagID,Species,Rear,MarkLength,MarkStream,RecapStream,MarkDate,RecapDate,DaystoRecap,Mark,Recapture,Distance,Direction
3D9.1C2D70821D,Steelhead,W,188,Wimpey Creek,Wimpey Creek,8/3/2013,8/8/2013,5,25742.79321,25975.26006,232.4668513,Upstream
384.3B239A6D58,Chinook,W,159,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,69468.00948,69700.36308,232.3535931,Upstream
3D9.1C2D6F5D81,Steelhead,W,161,Big Springs Creek,Big Springs Creek,7/31/2013,8/1/2013,1,86500.10251,86730.87204,230.7695357,Upstream
384.3B2397C873,Steelhead,W,140,Bohannon Creek,Bohannon Creek,9/26/2013,9/28/2013,2,20729.55192,20959.89259,230.3406697,Upstream
384.3B23985A45,Steelhead,W,110,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,25033.66869,25262.37646,228.7077645,Upstream
3D9.1C2D7084DD,Steelhead,W,130,Big Springs Creek,Big Springs Creek,7/31/2013,8/1/2013,1,86503.63874,86731.92385,228.2851041,Upstream
3DD.00773A1F25,Steelhead,W,290,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,74353.4433,74126.33911,227.1041929,Downstream
3D9.1C2D579DD2,Steelhead,W,148,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,115854.2756,116079.9503,225.674686,Upstream
384.3B23979C0C,Steelhead,W,125,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,111683.9917,111459.0513,224.94037,Downstream
384.3B239840CF,Steelhead,W,145,Bohannon Creek,Bohannon Creek,9/26/2013,9/28/2013,2,20999.96495,21224.33576,224.3708095,Upstream
384.3B23987E15,Steelhead,W,228,Bear Valley Creek,Bear Valley Creek,8/6/2013,8/7/2013,1,69341.05814,69564.45693,223.3987908,Upstream
3D9.1C2D709FD5,Steelhead,W,97,Bear Valley Creek,Bear Valley Creek,8/6/2013,8/7/2013,1,69345.89269,69567.90455,222.0118559,Upstream
384.3B2397B05E,Steelhead,W,218,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,118941.6074,118720.6468,220.9606,Downstream
384.3B2398AA97,Steelhead,W,178,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,115854.2756,115633.4553,220.820317,Downstream
384.3B2398726B,Steelhead,W,182,Big Springs Creek,Big Springs Creek,7/31/2013,8/2/2013,2,89595.46641,89812.40213,216.9357178,Upstream
384.3B23989FC2,Steelhead,W,208,Big Springs Creek,Big Springs Creek,7/31/2013,8/2/2013,2,89599.14935,89814.32319,215.1738369,Upstream
384.3B239875AF,Steelhead,W,133,Big Springs Creek,Big Springs Creek,7/31/2013,8/2/2013,2,89600.41805,89814.38672,213.9686741,Upstream
3D9.1C2D709BDC,Steelhead,W,198,Big Springs Creek,Big Springs Creek,7/31/2013,8/2/2013,2,89887.55293,90101.50781,213.9548848,Upstream
384.3B2398884B,Steelhead,W,207,Big Springs Creek,Big Springs Creek,7/31/2013,8/2/2013,2,89601.03148,89814.10315,213.0716705,Upstream
384.3B2396EFDF,Steelhead,W,236,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,118407.9979,118620.787,212.78906,Upstream
384.3B23975FA6,Steelhead,W,383,Big Springs Creek,Big Springs Creek,7/31/2013,8/2/2013,2,89598.91576,89810.98184,212.0660857,Upstream
384.3B23B14EB7,Steelhead,W,186,Agency Creek,Agency Creek,6/24/2013,6/26/2013,2,55435.24446,55223.33096,211.9134956,Downstream
384.3B23987587,Steelhead,W,115,Wimpey Creek,Wimpey Creek,8/3/2013,8/8/2013,5,26136.8707,26347.09786,210.2271637,Upstream
3DD.00773A6639,Steelhead,W,314,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,69618.10426,69408.84422,209.2600378,Downstream
384.3B239845FD,Steelhead,W,182,East Fork Bohannon Creek,East Fork Bohannon Creek,9/26/2013,9/28/2013,2,26046.15526,26253.1884,207.0331391,Upstream
384.3B2398961C,Steelhead,W,286,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,70988.67295,70781.77565,206.8972976,Downstream
3DD.00773A2042,Steelhead,W,144,Big Springs Creek,Big Springs Creek,7/31/2013,8/1/2013,1,85903.2884,86109.68786,206.3994592,Upstream
3D9.1C2D70AB46,Steelhead,W,175,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,111303.3329,111098.8329,204.500045,Downstream
3D9.1C2D6ED2E6,Steelhead,W,116,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,21370.64173,21573.69303,203.0513037,Upstream
3D9.1C2D6F4078,Steelhead,W,196,Big Springs Creek,Big Springs Creek,7/31/2013,8/2/2013,2,89898.54046,90100.84683,202.30637,Upstream
3D9.1C2D6F46E8,Steelhead,W,229,Big Springs Creek,Big Springs Creek,8/1/2013,8/2/2013,1,91788.6549,91990.4515,201.7966033,Upstream
384.3B23982D3D,Steelhead,W,232,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,119082.4449,119283.2528,200.807915,Upstream
3D9.1C2D7011D9,Steelhead,W,111,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,21373.81276,21574.22373,200.4109681,Upstream
384.3B2398A87A,Steelhead,W,188,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,119284.3863,119484.5189,200.132633,Upstream
384.3B2397528D,Steelhead,W,274,Hayden Creek,Hayden Creek,9/11/2013,9/15/2013,4,67907.9881,67708.20908,199.7790156,Downstream
384.3B2397C193,Steelhead,W,113,Hayden Creek,Hayden Creek,9/11/2013,9/15/2013,4,67890.83079,68085.46339,194.6325989,Upstream
384.3B2397D5C9,Steelhead,W,129,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,24701.75519,24507.13644,194.6187534,Downstream
384.3B2397C7F6,Steelhead,W,106,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,120480.2578,120674.3628,194.105036,Upstream
3D9.1C2D6E7F05,Steelhead,W,167,Big Springs Creek,Big Springs Creek,8/1/2013,8/2/2013,1,91797.38431,91990.4515,193.0671924,Upstream
3D9.1BF1958ADD,Steelhead,W,211,Big Timber Creek,Big Timber Creek,8/27/2013,8/28/2013,1,103091.9156,102899.2165,192.699089,Downstream
384.3B239830AD,Steelhead,W,173,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,120482.0683,120674.3628,192.294495,Upstream
384.3B2397935A,Steelhead,W,130,Big Springs Creek,Big Springs Creek,8/1/2013,8/2/2013,1,91801.13875,91990.4515,189.3127508,Upstream
384.3B23989631,Steelhead,W,217,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63825.77706,63637.20402,188.5730336,Downstream
384.3B23981EC6,Steelhead,W,166,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,71311.62957,71124.12612,187.5034524,Downstream
384.3B2397EB35,Steelhead,W,274,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,58984.96516,58798.4442,186.5209578,Downstream
384.3B239A398F,Steelhead,W,170,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,69468.55173,69654.83279,186.2810594,Upstream
384.3B23987FFF,Steelhead,W,165,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,111546.6501,111731.6503,185.000211,Upstream
384.3B23988E30,Steelhead,W,111,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,25032.92771,24848.51985,184.4078589,Downstream
3D9.1C2DB9D6C8,Steelhead,W,113,Reservoir Creek,Reservoir Creek,8/15/2013,8/17/2013,2,123817.0721,123997.7157,180.643557,Upstream
384.3B2398601F,Steelhead,W,143,Big Springs Creek,Big Springs Creek,8/1/2013,8/2/2013,1,91810.3901,91990.4515,180.0614048,Upstream
384.3B239860A2,Steelhead,W,181,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,113913.6571,113733.81,179.847063,Downstream
3D9.1C2D6F78C5,Steelhead,W,86,Wimpey Creek,Wimpey Creek,8/3/2013,8/8/2013,5,25797.3829,25975.26006,177.8771597,Upstream
3D9.1C2D7003D8,Steelhead,W,177,Wimpey Creek,Wimpey Creek,8/3/2013,8/8/2013,5,25797.3829,25975.26006,177.8771597,Upstream
384.3B23983484,Steelhead,W,183,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,24702.20079,24524.32797,177.8728135,Downstream
3DD.00773A56DD,Steelhead,W,180,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,72967.8799,73143.8338,175.9539,Upstream
384.3B2398239D,Steelhead,W,208,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,112412.0916,112587.8894,175.79783,Upstream
384.3B23988A0D,Steelhead,W,261,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,112412.0916,112587.8894,175.79783,Upstream
3D9.1C2D7087F3,Steelhead,W,246,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,112412.0916,112587.8894,175.79783,Upstream
384.3B2398B35F,Steelhead,W,190,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,113908.8554,113733.81,175.045407,Downstream
3D9.1C2D56D527,Steelhead,W,115,Reservoir Creek,Reservoir Creek,8/15/2013,8/17/2013,2,124821.5756,124648.9561,172.619502,Downstream
384.3B23976050,Steelhead,W,252,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,22969.40734,22803.09867,166.3086663,Downstream
3DD.00773A6348,Steelhead,W,314,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,73608.98071,73442.68031,166.3004027,Downstream
384.3B239825CF,Steelhead,W,244,East Fork Bohannon Creek,East Fork Bohannon Creek,9/26/2013,9/28/2013,2,24744.27461,24909.82591,165.5512981,Upstream
384.3B23987D79,Steelhead,W,203,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,114573.2898,114408.3101,164.979718,Downstream
384.3B2397366F,Steelhead,W,118,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,25034.57286,25199.22997,164.6571084,Upstream
384.3B2398BB85,Steelhead,W,230,Hayden Creek,Hayden Creek,9/11/2013,9/15/2013,4,69770.7767,69606.44933,164.3273713,Downstream
384.3B23971AA8,Steelhead,W,154,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,119539.0848,119702.5182,163.433381,Upstream
384.3B239795D4,Steelhead,W,190,Canyon Creek,Canyon Creek,6/22/2013,6/24/2013,2,104089.3324,103926.5902,162.742247,Downstream
384.3B23977756,Steelhead,W,99,Bohannon Creek,Bohannon Creek,9/26/2013,9/28/2013,2,21707.00862,21545.59899,161.4096366,Downstream
384.3B23978F26,Steelhead,W,248,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,117412.9963,117251.6941,161.302136,Downstream
384.3B23979F57,Steelhead,W,260,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,119126.4383,119287.1714,160.733115,Upstream
3D9.1C2D70FE44,Steelhead,W,118,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,21224.41102,21384.70181,160.2907914,Upstream
384.3B23985209,Steelhead,W,157,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,109793.2724,109633.0606,160.21176,Downstream
3D9.1C2D7096D2,Steelhead,W,101,Wimpey Creek,Wimpey Creek,8/3/2013,8/8/2013,5,25972.76058,26132.16401,159.403433,Upstream
384.3B23980762,Steelhead,W,170,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,109146.2142,108987.095,159.11917,Downstream
3D9.1C2D6F1558,Steelhead,W,92,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,112412.0916,112571.0668,158.975197,Upstream
3D9.1C2D57B205,Steelhead,W,201,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118235.2294,118077.6037,157.625667,Downstream
384.3B239728D4,Steelhead,W,223,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,110946.1254,110789.7524,156.373052,Downstream
384.3B2398884C,Steelhead,W,224,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,118133.4,118289.1371,155.737072,Upstream
384.3B2397A86B,Steelhead,W,181,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,108977.4154,109131.1046,153.689154,Upstream
384.3B2398C044,Steelhead,W,208,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,115258.0108,115104.4334,153.577347,Downstream
384.3B2397C065,Steelhead,W,99,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,26325.3642,26174.0809,151.2833,Downstream
384.3B23983A29,Steelhead,W,259,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,119279.6883,119129.7432,149.945147,Downstream
384.3B23983C3E,Steelhead,W,127,Hayden Creek,Hayden Creek,9/11/2013,9/15/2013,4,68208.39678,68058.81533,149.5814512,Downstream
3D9.1C2D58FC72,Steelhead,W,188,Reservoir Creek,Reservoir Creek,8/15/2013,8/17/2013,2,123817.7624,123668.5194,149.242953,Downstream
3D9.1C2D577C6B,Steelhead,W,189,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118235.2294,118086.4882,148.741225,Downstream
384.3B2397EA90,Steelhead,W,166,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,117945.4082,117798.9429,146.465244,Downstream
3D9.1C2D57783F,Steelhead,W,96,Kenney Creek,Kenney Creek,8/1/2013,8/3/2013,2,37228.19371,37374.38786,146.1941443,Upstream
384.3B239783E2,Steelhead,W,86,Canyon Creek,Canyon Creek,6/22/2013,6/24/2013,2,101263.5322,101409.4893,145.957145,Upstream
384.3B23981150,Steelhead,W,104,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,22426.4666,22570.63543,144.1688244,Upstream
3D9.1C2D6F7733,Steelhead,W,152,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63984.4062,63840.61048,143.7957173,Downstream
384.3B2397EAC9,Steelhead,W,331,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,64897.40892,65041.04718,143.6382572,Upstream
384.3B2397916D,Steelhead,W,195,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,71868.16111,71726.411,141.75011,Downstream
384.3B23983E6B,Steelhead,W,176,Little Springs Creek,Little Springs Creek,9/30/2013,10/2/2013,2,73143.8338,73002.2849,141.5489026,Downstream
3D9.1C2D57A44E,Steelhead,W,155,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,115609.9995,115468.629,141.370489,Downstream
3D9.1C2D709A7C,Steelhead,W,223,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,116795.3164,116655.1792,140.13721,Downstream
384.3B2398B9F9,Steelhead,W,105,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,108991.4778,109131.1046,139.626777,Upstream
384.3B2397EAD7,Steelhead,W,130,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,66012.90123,65873.49774,139.4034952,Downstream
3D9.1C2D708775,Steelhead,W,95,Wimpey Creek,Wimpey Creek,8/3/2013,8/8/2013,5,25532.42181,25671.40908,138.9872697,Upstream
3DD.00773A6E5F,Steelhead,W,219,Little Springs Creek,Little Springs Creek,6/13/2013,6/15/2013,2,71029.89174,70892.81054,137.0812023,Downstream
384.3B23984C2D,Steelhead,W,111,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118088.5458,117951.7872,136.7586,Downstream
384.3B2397DC7E,Steelhead,W,325,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,64900.2683,65036.6335,136.3652002,Upstream
384.3B2398AC1D,Steelhead,W,218,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,119124.7155,118988.7373,135.978259,Downstream
384.3B2397EFAE,Steelhead,W,158,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,23885.23346,24020.03202,134.798559,Upstream
384.3B2397B87D,Steelhead,W,155,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118088.5458,117954.2377,134.308087,Downstream
3D9.1C2D70ED7B,Steelhead,W,,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118088.5458,117954.2377,134.308087,Downstream
3D9.1C2D70EAD4,Steelhead,W,183,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,117477.6668,117344.0707,133.596169,Downstream
3D9.239F869C6C,Steelhead,W,62,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,24694.02524,24561.01769,133.0075589,Downstream
384.3B239883FF,Steelhead,W,205,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,62038.92988,61906.14434,132.7855442,Downstream
384.3B2398C052,Steelhead,W,203,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,113033.7955,112901.7671,132.028419,Downstream
3D9.1C2D6F109E,Steelhead,W,214,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,114277.4657,114408.3101,130.844431,Upstream
384.3B23988FB5,Steelhead,W,206,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,113032.055,112901.7671,130.2879,Downstream
384.3B2398377F,Steelhead,W,225,Hayden Creek,Hayden Creek,9/11/2013,9/15/2013,4,68208.38757,68078.26347,130.1241066,Downstream
384.3B239719FD,Steelhead,W,215,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,118996.0476,118866.7123,129.335257,Downstream
384.3B239859B9,Steelhead,W,105,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,26339.1203,26468.2825,129.1622,Upstream
3D9.1C2D70AB02,Steelhead,W,208,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,113030.6994,112901.7671,128.932276,Downstream
384.3B239890E0,Steelhead,W,130,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,61697.9047,61569.31713,128.5875712,Downstream
384.3B2398AAB9,Steelhead,W,217,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,110239.9407,110113.1181,126.822616,Downstream
384.3B23973B7C,Steelhead,W,129,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118088.5458,117961.7774,126.768405,Downstream
384.3B23973B85,Chinook,W,86,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,62192.8402,62067.1377,125.702501,Downstream
384.3B23972EC5,Steelhead,W,206,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,118996.0476,118870.7395,125.308052,Downstream
384.3B2398BBB4,Steelhead,W,185,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,71870.031,71745.40791,124.6230889,Downstream
384.3B239757EB,Steelhead,W,96,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,22084.20163,22208.23051,124.0288862,Upstream
3D9.1C2D5709C6,Steelhead,W,173,Kenney Creek,Kenney Creek,7/31/2013,8/3/2013,3,33639.00454,33515.57445,123.4300964,Downstream
384.3B23979502,Steelhead,W,100,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,71434.5578,71311.4745,123.0832978,Downstream
384.3B2398800E,Steelhead,W,140,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,19819.8342,19697.16687,122.6673314,Downstream
3D9.1C2D709457,Steelhead,W,148,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63984.4062,63862.35422,122.0519778,Downstream
384.3B23982FC2,Steelhead,W,197,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63403.96142,63282.57306,121.3883625,Downstream
384.3B23989F69,Steelhead,W,71,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,22084.8072,22205.57784,120.7706411,Upstream
3D9.1C2D56C982,Steelhead,W,177,Reservoir Creek,Reservoir Creek,8/15/2013,8/17/2013,2,124240.7751,124121.4786,119.296482,Downstream
384.3B2397BDEC,Steelhead,W,239,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,61594.77326,61475.49678,119.2764811,Downstream
3D9.1C2D6F6739,Steelhead,W,,Wimpey Creek,Wimpey Creek,8/3/2013,8/8/2013,5,24701.4747,24820.59092,119.1162236,Upstream
384.3B23980662,Steelhead,W,196,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,110363.9509,110246.4817,117.469202,Downstream
384.3B23980CFF,Steelhead,W,194,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,18099.01586,17981.78071,117.2351462,Downstream
384.3B23B146CF,Steelhead,W,175,Agency Creek,Agency Creek,6/25/2013,6/26/2013,1,44536.52176,44419.6473,116.8744557,Downstream
384.3B2396ED15,Steelhead,W,183,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,65165.3953,65281.81751,116.4222111,Upstream
384.3B239765A3,Steelhead,W,182,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,69316.25729,69201.04801,115.2092768,Downstream
384.3B239796C8,Steelhead,W,169,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,118321.1806,118436.065,114.884439,Upstream
3D9.1C2D70B5DD,Steelhead,W,167,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,117664.344,117778.9501,114.606067,Upstream
384.3B2397C661,Steelhead,W,105,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,118307.8571,118422.2118,114.35474,Upstream
384.3B239757CF,Steelhead,W,172,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,118677.9829,118564.0171,113.965784,Downstream
3DD.00773AF7A7,Steelhead,W,229,Little Springs Creek,Little Springs Creek,6/13/2013,6/16/2013,3,72310.19422,72424.10238,113.9081594,Upstream
384.3B2397C7A2,Steelhead,W,101,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,118088.5458,117974.9602,113.585584,Downstream
384.3B239771BC,Steelhead,W,125,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,63403.93804,63290.6985,113.2395401,Downstream
384.3B23987A3C,Steelhead,W,112,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,114611.1494,114723.9214,112.772026,Upstream
384.3B23986872,Steelhead,W,151,East Fork Bohannon Creek,East Fork Bohannon Creek,9/26/2013,9/28/2013,2,25366.76876,25254.12999,112.6387747,Downstream
384.3B23989239,Steelhead,W,194,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,23893.86029,23781.6618,112.1984855,Downstream
384.3B2397FF89,Steelhead,W,223,Little Springs Creek,Little Springs Creek,9/30/2013,10/2/2013,2,72842.0356,72730.61358,111.4220208,Downstream
384.3B23975FB4,Steelhead,W,270,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,119121.4848,119011.0055,110.4793,Downstream
384.3B2397864E,Steelhead,W,165,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,111686.5767,111576.2395,110.337258,Downstream
3D9.1C2D709B0E,Steelhead,W,135,Hayden Creek,Hayden Creek,9/12/2013,9/16/2013,4,65165.3953,65274.81902,109.4237156,Upstream
384.3B2396F06D,Chinook,W,94,Little Springs Creek,Little Springs Creek,9/29/2013,10/1/2013,2,69314.6408,69205.2505,109.3903,Downstream
384.3B2398598D,Steelhead,W,107,Hayden Creek,Hayden Creek,9/14/2013,9/18/2013,4,57938.56368,58047.38175,108.8180693,Upstream
384.3B2397AB15,Steelhead,W,154,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,23885.23346,23992.71982,107.4863601,Upstream
384.3B239898B6,Steelhead,W,128,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,118677.9829,118571.1491,106.833822,Downstream
384.3B23B0A9F2,Steelhead,W,110,Agency Creek,Agency Creek,6/24/2013,6/26/2013,2,55658.57813,55764.42436,105.8462329,Upstream
384.3B2398534B,Steelhead,W,130,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,119539.0848,119644.6868,105.601971,Upstream
384.3B2398A78F,Steelhead,W,119,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,119539.0848,119644.4575,105.372723,Upstream
384.3B2397D0A1,Steelhead,W,163,Big Timber Creek,Big Timber Creek,8/29/2013,9/1/2013,3,109500.6618,109395.7649,104.896942,Downstream
384.3B239841A1,Steelhead,W,75,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,17731.02425,17835.34547,104.3212209,Upstream
384.3B23988BF2,Steelhead,W,246,Big Timber Creek,Big Timber Creek,8/30/2013,9/2/2013,3,118410.3316,118306.1063,104.225298,Downstream
384.3B239720E7,Steelhead,W,198,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,115100.6561,114996.5351,104.121056,Downstream
384.3B23984603,Steelhead,W,176,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,111680.0433,111576.2395,103.803816,Downstream
3D9.1C2D56C53B,Steelhead,W,99,Reservoir Creek,Reservoir Creek,8/15/2013,8/17/2013,2,124821.5756,124924.2803,102.7047,Upstream
384.3B2397B3A1,Steelhead,W,118,Hawley Creek,Hawley Creek,8/16/2013,8/18/2013,2,120115.3706,120013.7178,101.652824,Downstream
384.3B2396FA3D,Steelhead,W,215,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,119948.4526,119847.1564,101.296143,Downstream
384.3B2398519E,Steelhead,W,166,Canyon Creek,Canyon Creek,6/23/2013,6/25/2013,2,111679.8329,111578.5477,101.285132,Downstream
384.3B23975121,Steelhead,W,131,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,66427.86565,66326.65986,101.2057879,Downstream
384.3B23987C3A,Steelhead,W,221,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,23885.23346,23984.73522,99.5017538,Upstream
384.3B2397A63C,Steelhead,W,142,Bohannon Creek,Bohannon Creek,9/25/2013,9/27/2013,2,17973.9362,17874.84157,99.094628,Downstream
3DD.007739FE10,Steelhead,W,135,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,72830.62406,72732.1057,98.5183622,Downstream
3DD.00773A45AB,Steelhead,W,271,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,72829.68567,72732.1057,97.5799743,Downstream
3D9.1C2D6F4B4C,Steelhead,W,95,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,22750.64232,22848.16152,97.5191985,Upstream
384.3B23975EBF,Steelhead,W,136,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,66564.87749,66661.53173,96.6542316,Upstream
3D9.1C2D70A683,Steelhead,W,138,Wimpey Creek,Wimpey Creek,8/4/2013,8/5/2013,1,21073.13963,21169.69391,96.5542809,Upstream
384.3B239816AB,Steelhead,W,191,Bohannon Creek,Bohannon Creek,9/29/2013,10/1/2013,2,26688.56179,26592.67049,95.8912981,Downstream
384.3B2398BC79,Steelhead,W,136,Hawley Creek,Hawley Creek,8/15/2013,8/18/2013,3,119093.1401,119188.9967,95.856542,Upstream
384.3B2398765B,Steelhead,W,222,Big Timber Creek,Big Timber Creek,8/31/2013,9/3/2013,3,118996.0476,118900.5001,95.5475,Downstream
384.3B23B1C970,Steelhead,W,162,Agency Creek,Agency Creek,6/24/2013,6/26/2013,2,55002.62544,55097.75575,95.1303085,Upstream
384.3B23981221,Steelhead,W,150,Hayden Creek,Hayden Creek,9/11/2013,9/15/2013,4,69355.49364,69450.26421,94.770575,Upstream
384.3B239771AD,Steelhead,W,211,Hayden Creek,Hayden Creek,9/13/2013,9/17/2013,4,61425.0135,61330.51108,94.5024212,Downstream
3DD.0077397B46,Steelhead,W,200,Little Springs Creek,Little Springs Creek,6/14/2013,6/16/2013,2,72967.8799,72873.557,94.3229,Downstream
